State/Parent NTD ID,NTD ID,Legacy NTD ID,Agency Name,Reporter Acronym,Doing Business As,Reporter Type,Reporting Module,Organization Type,Reported By NTD ID,Reported by Name,Subrecipient Type,FY End Date,Original Due Date,Address Line 1,Address Line 2,P.O. Box,City,State,Zip Code,Zip Code Ext,Region,URL,FTA Recipient ID,UEID, Service Area Sq Miles , Service Area Pop ,Primary UZA UACE Code,UZA Name,Tribal Area Name, Population , Density , Sq Miles , VOMS DO , VOMS PT , Total VOMS , Volunteer Drivers , Personal Vehicles ,TAM Tier,Number of State Counties,Number of Counties with Service, State Admin Funds Expended 
7R01,70108,7R01-019,"Doger Area Rapids Transit, City of Fort Dodge",DART,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R01,Iowa Department of Transportation,Rural General Public Transit,9/30/2022,1/31/2023,819 1St Ave S,,,Fort Dodge,IA,50501,4739,7,http://www.midascog.org,1812,W15UAS999K67,,,,,,,,, 15 ,, 15 , -   , -   ,Tier II,,,
7R02,70109,7R02-023,Osage County Council on Aging,,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R02,Kansas Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,717 Topeka Ave,,350,Lyndon,KS,66451,9792,7,osageco.org,1813,D8KLRHZWMCT3,,,,,,,,, 6 ,, 6 , -   , -   ,Tier II,,,
7R01,70111,7R01-017,Burlington Urban Service,BUS,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R01,Iowa Department of Transportation,Rural General Public Transit,9/30/2022,1/31/2023,3510 Division St,,,Burlington,IA,52601,1658,7,www.burlingtoniowa.org,1812,LGSKKN21AXE6,,,,,,,,, 11 ,, 11 , -   , -   ,Tier II,,,
7R04,70112,7R04-048,Southeast Nebraska Community Action Partnership,,,Rural Reporter,Rural,Corporation,7R04,Nebraska Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,802 4Th St,,646,Humboldt,NE,68376,6049,7,https://www.senca.org/index.php/community-economic-development-54/richardson-county-transit,1815,LZJMG873L2N9,,,,,,,,, 3 ,, 3 , -   , -   ,Tier II,,,
7R04,70113,7R04-024,Commmunity Memorial Health Center Burwell,,,Rural Reporter,Rural,Corporation,7R04,Nebraska Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,1015 F St,,,Burwell,NE,68823,5440,7,http://www.cmhcburwell.com/transportation,1815,NQCGWE4XQM76,,,,,,,,, 2 ,, 2 , -   , -   ,Tier II,,,
7R03,70114,7R03-010,"Ripley County Transit, Inc.",,,Rural Reporter,Rural,Corporation,7R03,Missouri Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,102 Water Street,,,Doniphan,MO,63935,541,7,http://www.ripleycountymissouri.org/transportation.php,1814,QW4MMMFK2BB7,,,,,,,,, 15 ,, 15 , -   , -   ,Tier II,,,
7R02,70115,7R02-088,Hoisington Commission on Aging/City of Hoisington,,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R02,Kansas Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,109 E 1St St,,28,Hoisington,KS,67544,2505,7,www.Hoisingtonks.org,1813,KB4KG454JDM4,,,,,,,,, 1 ,, 1 , -   , -   ,Tier II,,,
7R03,70116,7R03-037,Burlington Stage Lines,Burlington Trailways,,Rural Reporter,Rural,Corporation,7R03,Missouri Department of Transportation,Intercity Bus,6/30/2022,10/31/2022,906 Broadway St,,,West Burlington,IA,52655,1627,7,http://burlingtontrailways.com/,1815,J48LKZLWY1M6,,,,,,,,,,, -   ,,,Tier II,,,
7R04,70116,7R03-037,Burlington Stage Lines,Burlington Trailways,,Rural Reporter,Rural,Corporation,7R04,Nebraska Department of Transportation,Intercity Bus,6/30/2022,10/31/2022,906 Broadway St,,,West Burlington,IA,52655,1627,7,http://burlingtontrailways.com/,1815,J48LKZLWY1M6, 55 ," 89,638 ",,,,,,,,, -   ,,,Tier II,,,
7R01,70116,7R03-037,Burlington Stage Lines,Burlington Trailways,,Rural Reporter,Rural,Corporation,7R01,Iowa Department of Transportation,Intercity Bus,9/30/2022,1/31/2023,906 Broadway St,,,West Burlington,IA,52655,1627,7,http://burlingtontrailways.com/,1815,J48LKZLWY1M6," 3,253 "," 467,570 ",,,,,,,,, -   ,,,Tier II,,,
5R02,70116,7R03-037,Burlington Stage Lines,Burlington Trailways,,Rural Reporter,Rural,Corporation,5R02,Indiana Department of Transportation,Intercity Bus,12/31/2022,4/30/2023,906 Broadway St,,,West Burlington,IA,52655,1627,7,http://burlingtontrailways.com/,1815,J48LKZLWY1M6,,,,,,,,,,, -   ,,,Tier II,,,
8R01,70116,7R03-037,Burlington Stage Lines,Burlington Trailways,,Rural Reporter,Rural,Corporation,8R01,Colorado Department of Transportation,Intercity Bus,12/31/2022,4/30/2023,906 Broadway St,,,West Burlington,IA,52655,1627,7,http://burlingtontrailways.com/,1815,J48LKZLWY1M6,,,,,,,,,,, -   ,,,Tier II,,,
7R04,70119,7R04-013,City of Broken Bow,,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R04,Nebraska Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,,,504,,NE,,,7,http://www.cityofbrokenbow.org/handi-bus,1815,TW54LFSXHUM4,,,,,,,,, 1 ,, 1 , -   , -   ,Tier II,,,
7R02,70120,7R02-035,Herington Hilltop Community Center,,,Rural Reporter,Rural,Corporation,7R02,Kansas Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,17 N Broadway,,,Herington,KS,67449,2401,7,www.cityofherington.com,1813,TMYSLLAXDMQ3,,,,,,,,, 1 ,, 1 , -   , -   ,Tier II,,,
7R04,70121,7R04-007,Butler County Senior Service Program,,Butler County Public Transit,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R04,Nebraska Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,451 N 5Th St,,,David City,NE,68632,1648,7,https://co.butler.ne.us/webpages/services/senior_services.html,1815,Z4RZWMCVJCK4,,,,,,,,, 4 ,, 4 , 5 , -   ,Tier II,,,
7R02,70122,7R02-019,Pottawatomie County,,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R02,Kansas Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,207 N 1St St,,187,Westmoreland,KS,66549,9784,7,www.pottcounty.org,1813,ULD1KN6KAMN7,,,,,,,,, 2 ,, 2 , -   , -   ,Tier II,,,
7R02,70123,7R02-087,City of Great Bend/Commission on Aging,,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R02,Kansas Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,1209 Williams St,,,Great Bend,KS,67530,4446,7,http://www.greatbendks.net/index.aspx?nid=158,1813,JWW9DGAHVW85,,,,,,,,, 4 ,, 4 , -   , -   ,Tier II,,,
7R04,70124,7R04-006,Oakland Heights,,Oakland Public Transit,Rural Reporter,Rural,Corporation,7R04,Nebraska Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,207 S Engdahl Ave,,,Oakland,NE,68045,1419,7,N/A,1815,GQUXGFL2GBK5,,,,,,,,, 3 ,, 3 , -   , -   ,Tier II,,,
7R04,70125,7R04-003,City of Neligh ,,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R04,Nebraska Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,202 M St,,87,Neligh,NE,68756,1447,7,https://www.neligh.org/vnews/display.v/SEC/City%20Hall%7CDial-A-Ride%20Public%20Transportation,1815,WJR7AMNXP6K1,,,,,,,,, 2 ,, 2 , -   , -   ,Tier II,,,
7R04,70126,7R04-044,Perkins County Public Transit,,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R04,Nebraska Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,200 Lincoln Ave,,314,Grant,NE,69140,3130,7,https://www.facebook.com/PerkinsCountyPublicTransportation/,1815,E4PHAZ2NMB55,,,,,,,,, 2 ,, 2 , -   , -   ,Tier II,,,
7R04,70127,7R04-034,Ogallala Transit System,,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R04,Nebraska Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,411 E 2Nd St,,,Ogallala,NE,69153,2631,7,http://www.ogallala-ne.gov/city_services/public_transit/index.php,1815,S4JVMKQ2SMT5,,,,,,,,, 3 ,, 3 , -   , -   ,Tier II,,,
7R04,70128,7R04-009,Chase County,,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R04,Nebraska Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,921 Broadway,,1299,Imperial,NE,69033,3012,7,https://www.imperial-ne.com/transportation,1815,UBSEH67NNHE6,,,,,,,,, 5 ,, 5 , -   , -   ,Tier II,,,
7R01,70129,7R01-004,Siouxland Regional Transit System,SRTS,,Rural Reporter,Rural,COG or Other Planning Agency,7R01,Iowa Department of Transportation,Rural General Public Transit,9/30/2022,1/31/2023,1122 Pierce St,,1077,Sioux City,IA,51105,1452,7,http://www.simpco.org,1812,KM86MSTMQ7Q6,,,,,,,,, 31 ,, 31 , -   , -   ,Tier II,,,
7R04,70130,7R04-056,Valley County Hospital,,,Rural Reporter,Rural,Corporation,7R04,Nebraska Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,2707 L St,,,Ord,NE,68862,1275,7,http://www.valleycountyhealthsystem.org/community-services/transportation,1815,SPX9NJDW5LR4,,,,,,,,, 2 ,, 2 , -   , -   ,Tier II,,,
7R02,70132,7R02-011,Doniphan County,,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R02,Kansas Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,120 E Chestnut St,,,Troy,KS,66087,4314,7,http://www.dpcountyks.com,1813,KQSJEYAW2AT6,,,,,,,,, 5 ,, 5 , -   , -   ,Tier II,,,
7R03,70133,7R03-017,"OATS, Inc.",,,Rural Reporter,Rural,Corporation,7R03,Missouri Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,2501 Maguire Blvd,STE 101,,Columbia,MO,65201,8252,7,http://www.oatstransit.org/,1814,K2LGS8643927,,,77770,"St. Louis, MO-IL",," 2,150,706 "," 2,329 ", 924 , 743 ,, 743 , -   , -   ,Tier II,,,
7R03,70134,7R03-016,City of Nevada,,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R03,Missouri Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,110 S Ash St,,,Nevada,MO,64772,3117,7,Http://nevadamo.org,1814,CDHQLXX6LV21,,,,,,,,, 1 ,, 1 , -   , -   ,Tier II,,,
7R02,70135,7R02-064,Tri-Valley Developmental Services,TVDS,,Rural Reporter,Rural,Corporation,7R02,Kansas Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,3740 S Santa Fe Ave,,,Chanute,KS,66720,3247,7,www.tvds.org,1813,NAJWHNFNRLE8,,,,,,,,, 3 ,, 3 , -   , -   ,Tier II,,,
7R01,70136,7R01-008,"Delaware, Dubuque & Jackson County Regional Transi",RTA,,Rural Reporter,Rural,Public Agency or Authority of Transit Service,7R01,Iowa Department of Transportation,Rural General Public Transit,9/30/2022,1/31/2023,7600 Commerce Park,Suite 200,,Dubuque,IA,52002,2273,7,http://www.rta8.org,1812,C5G1NEBZALK9,,,,,,,,, 17 ,, 17 , 7 , -   ,Tier II,,,
7R02,70137,7R02-094,Sunflower Diversified Services,,,Rural Reporter,Rural,Corporation,7R02,Kansas Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,8823 4Th St,,838,Great Bend,KS,67530,1000,7,http://www.sunflowerdiv.com,1813,E3N9XMNU3G65,,,,,,,,, 8 ,, 8 , -   , -   ,Tier II,,,
,70138,7R01-010,East Central Iowa Council of Governments,ECIT,,Full Reporter,Urban,COG or Other Planning Agency,,,,9/30/2022,1/31/2023,700 16Th St Ne,STE 301,,Cedar Rapids,IA,52402,4665,7,http://www.ecicog.org,1812,JLNQRNUKXJQ3, 26 ," 74,950 ",41590,"Iowa City, IA",," 126,810 "," 2,495 ", 51 ,, 21 , 21 ,,,Tier II,,,
7R02,70139,7R02-097,City of Dodge City,,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R02,Kansas Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,806 N 2Nd Ave,,187,Dodge City,KS,67801,4411,7,https://www.dodgecity.org/727/Public-Transportation,1813,LBVGGB6J66S5,,,,,,,,, 6 ,, 6 , -   , -   ,Tier II,,,
7R03,70140,7R03-009,"Mississippi County Transit System, Inc.",,,Rural Reporter,Rural,Corporation,7R03,Missouri Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,P. O. Box 193,"274 S. Clay Morgan, Industrial Park",193,East Prairie,MO,63845,1123,7,,1814,,,,,,,,,, 6 ,, 6 , -   , -   ,Tier II,,,
7R02,70141,7R02-091,Pratt County RSVP,,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R02,Kansas Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,303 S Oak ,,,Pratt,KS,67124,2724,7,http://www.prattcounty.org/index.aspx?NID=264,1813,JT8HBJL872Q1,,,,,,,,, 5 ,, 5 , -   , -   ,Tier II,,,
7R04,70143,7R04-032,Hooker Co,,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R04,Nebraska Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,303 Nw 1St St,,184,Mullen,NE,69152,5243,7,https://co.hooker.ne.us/webpages/links/public_transporation.html,1815,KXJBZ7TDJU59,,,,,,,,, 2 ,, 2 , -   , -   ,Tier II,,,
7R02,70144,7R02-025,Chase County,,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R02,Kansas Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,300 Pearl St,,605,Cottonwood Falls,KS,66845,2849,7,www.chasecountyks.com,1813,PCXNWWDWKMM6,,,,,,,,, 2 ,, 2 , -   , -   ,Tier II,,,
7R02,70145,7R02-033,"OCCK, Inc.",,,Rural Reporter,Rural,Corporation,7R02,Kansas Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,1710 W Schilling Rd,,1160,Salina,KS,67401,8131,7,http://www.occk.com,1813,Q8FYVGF23FM5,,,,,,,,, 53 ,, 53 , -   , -   ,Tier II,,,
7R02,70146,7R02-031,Ottawa County Transportation,,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R02,Kansas Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,817A Argyle Ave,,,Minneapolis,KS,67467,1621,7,http://octapublictransit.org/,1813,GRMJW6ZMJ4K9,,,,,,,,, 4 ,, 4 , -   , -   ,Tier II,,,
7R03,70147,7R03-030,City of New Madrid,,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R03,Missouri Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,560 Mott St,,96,New Madrid,MO,63869,1919,7,http://www.new-madrid.mo.us,1814,T4TKJ5SUXUU4,,,,,,,,, 2 ,, 2 , -   , -   ,Tier II,,,
7R04,70148,7R04-050,Saline County Area Transit,SCAT,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R04,Nebraska Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,107 S West Ave,,412,Western,NE,68464,2285,7,http://www.salinecat.com/,1815,GYGSWNKEL2Q3,,,,,,,,, 4 ,, 4 , -   , -   ,Tier II,,,
7R03,70152,7R03-002,City of Carthage,,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R03,Missouri Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,326 Grant Street,,,Carthage,MO,64836,,7,http://carthagemo.gov,1814,,,,,,,,,, 2 ,, 2 , -   , -   ,Tier II,,,
7R04,70153,7R04-038,City of North Platte,,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R04,Nebraska Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,211 W 3Rd St,,,North Platte,NE,69101,3911,7,http://www.ci.north-platte.ne.us/transportation/,1815,ZFT3MHH9Y4R4,,,,,,,,, 8 ,, 8 , -   , -   ,Tier II,,,
7R03,70155,7R03-006,City of West Plains,,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R03,Missouri Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,1910 N Holiday Ln,,,West Plains,MO,65775,8000,7,http://www.westplains.net/transitbusroutes.php,1814,YKZWQC9EKC24," 3,253 "," 467,570 ",,,,,,, 4 ,, 4 , -   , -   ,Tier II,,,
7R04,70156,7R04-039,Community Concern ,,North Fork Area Transit,Rural Reporter,Rural,Corporation,7R04,Nebraska Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,222 N 4Th St,,302,Norfolk,NE,68701,4010,7,https://northforkareatransit.com/#after_section_1,1815,G4WKRARNEGD8,,,,,,,,, 21 ,, 21 , -   , -   ,Tier II,,,
7R02,70158,7R02-073,Elk County,,,Rural Reporter,Rural,Corporation,7R02,Kansas Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,124 N Main St,STE B,,Moline,KS,67353,9702,7,https://www.sckaaa.org/elk-county/,1813,YAYRKGC7BJL7,,,,,,,,, 2 ,, 2 , -   , -   ,Tier II,,,
7R04,70160,7R04-018,Eastern Nebraska ,,,Rural Reporter,Rural,Agency on Aging,7R04,Nebraska Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,4780 S 131St St,,,Omaha,NE,68137,1865,7,http://www.enoa.org/,1815,LKUGXD4LLNF3,,,,,,,,, 8 ,, 8 , -   , -   ,Tier II,,,
7R03,70162,7R03-027,City of Excelsior Springs,,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R03,Missouri Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,201 E Broadway St,,,Excelsior Springs,MO,64024,2564,7,http://www.cityofesmo.com/transportation.html,1814,ULGJN7RRR9X8,,,,,,,,, 4 ,, 4 , -   , -   ,Tier II,,,
7R02,70163,7R02-061,"Paola Senior Citizen Center, Inc.",PSC,,Rural Reporter,Rural,Corporation,7R02,Kansas Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,121 W Wea St,,605,Paola,KS,66071,1445,7,http://www.miami-county.com/Paola-Senior-Center.html,1813,CH3SHJWLLX88,,,,,,,,, 2 ,, 2 , -   , -   ,Tier II,,,
7R04,70164,7R04-037,Lancaster Co Rural Transit,,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R04,Nebraska Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,555 S 10Th St Ste 110,,,Lincoln,NE,68508,2803,7,http://www.211iowa.org/search/?id=31053735,1815,PGJKWY8LBAR1,,,,,,,,, 3 ,, 3 , -   , -   ,Tier II,,,
7R03,70165,7R03-003,City of Houston,Houston Shuttle,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R03,Missouri Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,601 S Grand Ave,,,Houston,MO,65483,1532,7,http://www.houstonmo.org/,1814,N9UDZK8DJCD3,,,,,,,,, 2 ,, 2 , -   , -   ,Tier II,,,
7R02,70167,7R02-038,Ellsworth County Council on Aging,,,Rural Reporter,Rural,Corporation,7R02,Kansas Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,115 E North Main St,,,Ellsworth,KS,67439,3328,7,None,1813,FMLFNL53PQW3,,,,,,,,, 1 ,, 1 , -   , -   ,Tier II,,,
7R03,70168,7R03-018,"Scott County Transit System, Inc.",,,Rural Reporter,Rural,Corporation,7R03,Missouri Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,105 East Center,,,Sikeston,MO,63801,,7,https://scottcountytransitsystem.weebly.com/,1814,,,,,,,,,, 7 ,, 7 , -   , -   ,Tier II,,,
7R02,70171,7R02-039,City of Wilson,,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R02,Kansas Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,2407 Avenue E,,,Wilson,KS,67490,9611,7,www.wilsonkansas.com,1813,CGL8CHK63P58,,,,,,,,, 1 ,, 1 , 10 , -   ,Tier II,,,
7R01,70173,7R01-018,Clinton Municipal Transit Administration,Clinton MTA,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R01,Iowa Department of Transportation,Rural General Public Transit,9/30/2022,1/31/2023,611 S 3Rd St,,,Clinton,IA,52732,4313,7,http://www.ci.clinton.ia.us,1812,EK1QTBKL34T9,,,,,,,,, 12 ,, 12 , -   , -   ,Tier II,,,
7R03,70177,7R03-013,City of El Dorado Springs,,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R03,Missouri Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,135 W Spring St,,,El Dorado Springs,MO,64744,1199,7,http://www.eldoradotransit.com/riderguide.html,1814,KP8RK2H7QDL4,,,,,,,,, 2 ,, 2 , -   , -   ,Tier II,,,
7R02,70178,7R02-058,City of Paola/Lakemary Center,,,Rural Reporter,Rural,Corporation,7R02,Kansas Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,100 Lakemary Dr,,,Paola,KS,66071,1855,7,www.Lakemaryctr.org,1813,D7R1KW3CTCW3,,,,,,,,, 3 ,, 3 , -   , -   ,Tier II,,,
7R02,70179,7R02-029,McPherson County Council on Aging,MCCCA,,Rural Reporter,Rural,Corporation,7R02,Kansas Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,926 N Main St Ste B,,557,Mcpherson,KS,67460,2842,7,http://www.sckaaa.org/,1813,RNBLPNNHJRY5,,,,,,,,, 4 ,, 4 , -   , -   ,Tier II,,,
7R02,70180,7R02-085,Reno County Public Transportation,RCAT,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R02,Kansas Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,206 W 1St Ave,,,Hutchinson,KS,67501,5204,7,http://www.renogov.org/222/Reno-County-Area-Transi,1813,ST1HDTZ4F6C1,,,,,,,,, 11 ,, 11 , -   , -   ,Tier II,,,
7R04,70181,7R04-033,City Of Tecumseh,,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R04,Nebraska Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,122 S 4Th St,,,Tecumseh,NE,68450,2164,7,http://www.tecumsehne.com/public-transit.html,1815,WJYKHWS4N6S5,,,,,,,,, 1 ,, 1 , -   , -   ,Tier II,,,
7R04,70182,7R04-045,Phelps County Senior Citizen,,,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R04,Nebraska Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,715 5Th Ave,,587,Holdrege,NE,68949,2200,7,https://www.visit37.com/transportation/,1815,N67AG7CLBZE7,,,,,,,,, 2 ,, 2 , -   , -   ,Tier II,,,
7R04,70183,7R04-052,Scotts Bluff Public Transit,,Tri City Roadrunner,Rural Reporter,Rural,County or Local Government Unit or Department of Transportation,7R04,Nebraska Department of Transportation,Rural General Public Transit,6/30/2022,10/31/2022,1825 10Th St,,,Gering,NE,69341,2444,7,https://tricityroadrunner.com/,1815,YM6JAK4AM8P9,,,,,,,,, 8 ,, 8 , -   , -   ,Tier II,,,
